,Facility Size (sq Ft),"Revenue (US Dollars, million)","Net Income (US Dollars, million)",Total Employees,"Total Assets (US Dollars, million)",Owns Rents_Owns,Importer,Exporter,Manufacturing,Women Owned,Minority Owned,RevPerEm,RevPerSq,SqPerEm
19119,25900,5.093111,0,15,0,1,0,0,0,0,0,0.339540733,0.000196645,1726.666667
19120,35000,5,0,7,0,1,0,0,1,0,0,0.714285714,0.000142857,5000
19121,4444,3.426795,0,9,0,1,0,0,0,0,0,0.380755,0.000771106,493.7777778
19122,30000,3.376446,0,29,0,0,0,0,1,0,0,0.116429172,0.000112548,1034.482759
19123,3967,1.791132,0,8,0,0,0,0,1,0,0,0.2238915,0.000451508,495.875
19124,11500,1.754015,0,17,0,1,0,0,1,0,0,0.103177353,0.000152523,676.4705882
19125,12000,0.75,0,15,0,0,0,0,1,0,0,0.05,6.25E-05,800
19126,5811,0.73,0,9,0,0,0,0,1,0,0,0.081111111,0.000125624,645.6666667
19127,6544,1.074029,0,26,0,1,0,0,1,0,0,0.041308808,0.000164124,251.6923077
19128,3000,1.014801,0,12,0,1,0,0,1,0,0,0.08456675,0.000338267,250
19129,25000,1.004441,0.238241,11,0,0,0,0,1,0,0,0.091312818,4.02E-05,2272.727273
19130,4108,0.677968,0,6,0,0,0,0,1,0,0,0.112994667,0.000165036,684.6666667
19131,4500,0.675,0,8,0,0,0,0,1,0,0,0.084375,0.00015,562.5
19132,5000,0.674434,0,4,0,0,0,0,1,0,0,0.1686085,0.000134887,1250
19133,3000,0.76,0,10,0,1,0,0,0,0,0,0.076,0.000253333,300
19134,75000,3.666411,0,25,0,1,0,0,1,0,0,0.14665644,4.89E-05,3000
19135,10500,3.660557,0,15,0,1,0,0,1,0,0,0.244037133,0.000348624,700
19136,10236,3.60757,0,50,0,1,0,0,1,0,0,0.0721514,0.000352439,204.72
19137,7000,3.603717,0,20,0,0,0,0,1,0,0,0.18018585,0.000514817,350
19138,25000,3.572928,0,36,0,1,0,0,1,0,0,0.099248,0.000142917,694.4444444
19139,5036,0.75,0,6,0,0,0,0,1,0,0,0.125,0.000148928,839.3333333
19140,4980,0.75,0,15,0,0,0,0,1,1,1,0.05,0.000150602,332
19141,6000,0.75,0,8,0,1,1,1,1,0,0,0.09375,0.000125,750
19142,12130,1.92569,0,,0,0,0,0,1,0,0,,0.000158754,
19143,6343,1.849829,0,11,0,0,0,0,1,0,0,0.168166273,0.000291633,576.6363636
19144,4251,0.520101,0,6,0,0,0,0,0,0,0,0.0866835,0.000122348,708.5
19145,9015,1.1,0,,0,0,0,0,1,0,0,,0.000122019,
19146,36000,1.1,0,12,0,0,0,0,1,1,0,0.091666667,3.06E-05,3000
19147,18000,1.1,0,12,0,1,0,0,1,0,0,0.091666667,6.11E-05,1500
19148,4204,0.534523,0,4,0,0,0,0,1,0,0,0.13363075,0.000127146,1051
19149,4672,0.53,0,20,0,0,0,0,0,0,0,0.0265,0.000113442,233.6
19150,4000,0.53,0,7,0,1,0,0,1,0,0,0.075714286,0.0001325,571.4285714
19151,4413,0.53,0,7,0,0,0,0,1,0,0,0.075714286,0.0001201,630.4285714
19152,2950,0.526493,0,4,0,0,0,0,0,0,0,0.13162325,0.000178472,737.5
19153,4014,0.524653,0,5,0,0,0,0,1,0,0,0.1049306,0.000130706,802.8
19154,4430,0.79,0,12,0,0,0,0,0,0,0,0.065833333,0.00017833,369.1666667
19155,5000,0.79,0,10,0,0,0,0,1,1,0,0.079,0.000158,500
19156,5556,0.78,0,8,0,0,0,0,1,0,0,0.0975,0.000140389,694.5
19157,4316,2.09997,0,4,0,0,0,0,1,0,0,0.5249925,0.000486555,1079
19158,35000,2,0,24,0,1,1,0,1,0,0,0.083333333,5.71E-05,1458.333333
19159,3500,2,0,22,0,0,0,0,1,1,0,0.090909091,0.000571429,159.0909091
19160,48000,2,0,30,0,0,0,0,1,0,0,0.066666667,4.17E-05,1600
19161,4161,0.56,0,6,0,0,0,0,1,0,0,0.093333333,0.000134583,693.5
19162,10000,0.55,0,6,0,0,0,0,1,0,0,0.091666667,5.50E-05,1666.666667
19163,18000,1.2,0,14,0,0,0,0,1,0,0,0.085714286,6.67E-05,1285.714286
19164,4980,1.163739,0,6,0,0,0,0,1,0,0,0.1939565,0.000233683,830
19165,75000,0.82,0,10,0,1,0,1,1,0,0,0.082,1.09E-05,7500
19166,120000,0.82,0,7,0,1,0,1,1,0,0,0.117142857,6.83E-06,17142.85714
19167,22437,0.81,0,13,0,1,1,0,1,0,0,0.062307692,3.61E-05,1725.923077
19168,7000,0.81,0,8,0,0,0,0,0,0,0,0.10125,0.000115714,875
19169,4204,0.424506,0,4,0,0,0,0,1,0,0,0.1061265,0.000100977,1051
19170,3211,0.42,0,5,0,0,0,0,0,0,0,0.084,0.0001308,642.2
19171,4646,0.598865,0,5,0,0,0,1,1,0,0,0.119773,0.000128899,929.2
19172,3882,0.584213,0,5,0,0,0,0,1,0,0,0.1168426,0.000150493,776.4
19173,6000,0.57,0,6,0,0,0,0,1,1,0,0.095,9.50E-05,1000
19174,20000,0.4,0,8,0,1,0,0,1,1,0,0.05,2.00E-05,2500
19175,10148,0.4,0,,0,0,0,0,1,0,0,,3.94E-05,
19176,4022,1.266218,0,9,0,0,0,0,0,0,0,0.140690889,0.000314823,446.8888889
19177,6952,1.255267,0,15,0,0,0,0,1,0,0,0.083684467,0.000180562,463.4666667
19178,5957,1.20991,0,14,0,0,0,0,0,1,0,0.086422143,0.000203107,425.5
19179,17292,1.2,0,,0,0,0,0,1,0,0,,6.94E-05,
19180,1200,1.2,0,60,0,1,0,0,1,0,0,0.02,0.001,20
19181,28500,0.44,0,4,0,1,1,0,1,0,0,0.11,1.54E-05,7125
19182,3644,0.44,0,12,0,0,0,0,0,1,0,0.036666667,0.000120746,303.6666667
19183,10000,0.43,0,5,0,0,0,0,1,0,0,0.086,4.30E-05,2000
19184,3315,0.32,0,2,0,0,0,0,1,0,0,0.16,9.65E-05,1657.5
19185,400000,0.31,0,2,0,1,0,0,1,0,0,0.155,7.75E-07,200000
19186,6288,0.6,0,3,0,0,0,0,0,0,0,0.2,9.54E-05,2096
19187,2250,0.6,0,15,0,0,0,0,1,0,0,0.04,0.000266667,150
19188,4204,0.328773,0,4,0,0,0,0,1,0,0,0.08219325,7.82E-05,1051
19189,4500,0.9,0,9,0,1,0,0,1,0,0,0.1,0.0002,500
19190,6500,0.89,0,9,0,0,0,0,1,0,0,0.098888889,0.000136923,722.2222222
19191,12000,0.886504,0,8,0,1,0,0,1,0,0,0.110813,7.39E-05,1500
19192,3768,0.344869,0,3,0,0,0,0,1,0,0,0.114956333,9.15E-05,1256
19193,3196,0.34,0,3,0,0,0,0,1,0,0,0.113333333,0.000106383,1065.333333
19194,5137,0.334,0,12,0,0,0,0,1,0,0,0.027833333,6.50E-05,428.0833333
19195,9600,0.625,0,6,0,0,0,0,1,0,0,0.104166667,6.51E-05,1600
19196,3797,0.62,0,8,0,0,0,0,0,0,0,0.0775,0.000163287,474.625
19197,2400,0.25,0,3,0,1,0,0,1,0,0,0.083333333,0.000104167,800
19198,4789,0.25,0,5,0,0,0,0,0,0,0,0.05,5.22E-05,957.8
19199,2917,0.47,0,4,0,0,0,0,0,0,0,0.1175,0.000161124,729.25
19200,5085,0.26,0,2,0,0,0,0,1,0,0,0.13,5.11E-05,2542.5
19201,4000,0.35,0,4,0,1,0,0,1,0,0,0.0875,8.75E-05,1000
19202,8000,0.35,0,6,0,0,0,0,0,0,0,0.058333333,4.38E-05,1333.333333
19203,1900,0.25,0,2,0,0,0,0,1,1,0,0.125,0.000131579,950
19204,2500,0.25,0,4,0,0,0,0,1,0,0,0.0625,0.0001,625
19205,4000,0.660714,0,4,0,0,0,0,1,0,0,0.1651785,0.000165179,1000
19206,9000,0.66,0,8,0,1,0,0,1,1,0,0.0825,7.33E-05,1125
19207,4646,0.65,0,5,0,0,0,0,1,0,0,0.13,0.000139905,929.2
19208,2400,0.65,0,6,0,1,0,0,1,0,0,0.108333333,0.000270833,400
19209,4161,0.27,0,6,0,0,0,0,1,0,0,0.045,6.49E-05,693.5
19210,3768,0.269088,0,3,0,0,0,0,1,0,0,0.089696,7.14E-05,1256
19211,4268,0.265412,0,4,0,0,0,0,1,0,0,0.066353,6.22E-05,1067
19212,2000,0.498554,0,5,0,0,0,1,1,0,0,0.0997108,0.000249277,400
19213,4517,0.21,0,4,0,1,0,0,1,0,0,0.0525,4.65E-05,1129.25
19214,4316,0.21,0,4,0,0,0,0,1,0,0,0.0525,4.87E-05,1079
19215,3566,0.37,0,4,0,0,0,0,1,0,0,0.0925,0.000103758,891.5
19216,4646,0.360969,0,5,0,0,0,0,1,0,0,0.0721938,7.77E-05,929.2
19217,4268,0.360833,0,4,0,0,0,0,1,0,0,0.09020825,8.45E-05,1067
19218,4204,0.36,0,4,0,0,0,0,1,0,0,0.09,8.56E-05,1051
19219,4907,0.36,0,9,0,0,0,0,1,0,0,0.04,7.34E-05,545.2222222
19220,1500,0.36,0,6,0,0,0,0,1,0,0,0.06,0.00024,250
19221,4204,0.357452,0,4,0,0,0,0,1,0,0,0.089363,8.50E-05,1051
19222,2768,0.210635,0,2,0,0,0,0,1,0,0,0.1053175,7.61E-05,1384
19223,3315,0.210254,0,2,0,0,0,0,1,0,0,0.105127,6.34E-05,1657.5
19224,3278,0.210198,0,2,0,0,0,0,1,0,0,0.105099,6.41E-05,1639
19225,231,0.28,0,5,0,0,0,0,1,0,0,0.056,0.001212121,46.2
19226,3768,0.27838,0,3,0,0,0,0,1,0,0,0.092793333,7.39E-05,1256
19227,3768,0.270114,0,3,0,0,0,0,1,0,0,0.090038,7.17E-05,1256
19228,3768,0.205383,0,3,0,0,0,0,1,0,0,0.068461,5.45E-05,1256
19229,3229,0.203774,0,2,0,0,0,0,1,0,0,0.101887,6.31E-05,1614.5
19230,3768,0.201441,0,3,0,0,0,0,1,0,0,0.067147,5.35E-05,1256
19231,7500,0.5,0,6,0,0,0,1,1,0,0,0.083333333,6.67E-05,1250
19232,3000,0.5,0,2,0,0,0,0,0,0,0,0.25,0.000166667,1500
19233,5202,0.5,0,7,0,0,0,0,1,0,0,0.071428571,9.61E-05,743.1428571
19234,10088,0.5,0,4,0,0,0,0,1,0,0,0.125,4.96E-05,2522
19235,5500,0.5,0,4,0,0,0,0,1,0,0,0.125,9.09E-05,1375
19236,2800,0.22,0,5,0,1,0,0,0,0,0,0.044,7.86E-05,560
19237,10000,0.374846,0,8,0,0,0,0,1,0,0,0.04685575,3.75E-05,1250
19238,3229,0.372805,0,2,0,0,0,0,1,0,0,0.1864025,0.000115455,1614.5
19239,5467,0.37,0,6,0,1,0,0,1,0,0,0.061666667,6.77E-05,911.1666667
19240,3868,0.37,0,3,0,0,0,0,1,0,0,0.123333333,9.57E-05,1289.333333
19241,3106,0.37,0,5,0,0,0,0,1,0,0,0.074,0.000119124,621.2
19242,2200,0.18,0,2,0,0,0,0,1,1,0,0.09,8.18E-05,1100
19243,3470,0.18,0,2,0,1,0,1,1,0,0,0.09,5.19E-05,1735
19244,1872,0.18,0,2,0,0,0,0,0,0,0,0.09,9.62E-05,936
19245,3278,0.283401,0,2,0,0,0,0,1,0,0,0.1417005,8.65E-05,1639
19246,2266,0.186749,0,2,0,0,0,0,0,0,0,0.0933745,8.24E-05,1133
19247,3868,0.18,0,3,0,0,0,0,1,0,0,0.06,4.65E-05,1289.333333
19248,3196,0.18,0,3,0,0,0,0,1,0,0,0.06,5.63E-05,1065.333333
19249,4000,0.18,0,3,0,0,0,0,1,0,0,0.06,4.50E-05,1333.333333
19250,3278,0.17988,0,2,0,0,0,0,1,0,0,0.08994,5.49E-05,1639
19251,3278,0.39,0,5,0,0,0,0,1,0,0,0.078,0.000118975,655.6
19252,6500,0.39,0,4,0,0,0,0,1,1,1,0.0975,6.00E-05,1625
19253,8500,0.38,0,4,0,0,0,0,1,0,0,0.095,4.47E-05,2125
19254,3768,0.292894,0,3,0,0,0,0,1,0,0,0.097631333,7.77E-05,1256
19255,2799,0.155893,0,2,0,0,0,0,0,0,0,0.0779465,5.57E-05,1399.5
19256,3447,0.152744,0,6,0,0,0,0,0,0,0,0.025457333,4.43E-05,574.5
19257,2207,0.150632,0,2,0,0,0,0,0,0,0,0.075316,6.83E-05,1103.5
19258,3500,0.23,0,5,0,0,0,0,1,0,0,0.046,6.57E-05,700
19259,3315,0.23,0,2,0,0,0,0,1,0,0,0.115,6.94E-05,1657.5
19260,3229,0.195476,0,2,0,0,0,0,1,0,0,0.097738,6.05E-05,1614.5
19261,3768,0.191916,0,3,0,0,0,0,1,0,0,0.063972,5.09E-05,1256
19262,3315,0.15,0,3,0,0,0,0,0,0,0,0.05,4.52E-05,1105
19263,3230,0.15,0,3,0,0,0,1,1,0,0,0.05,4.64E-05,1076.666667
19264,3000,0.3,0,7,0,1,0,0,1,0,0,0.042857143,1.00E-04,428.5714286
19265,500,0.3,0,3,0,0,0,0,0,1,0,0.1,0.0006,166.6666667
19266,16717,0.3,0,,0,0,0,0,0,0,0,,1.79E-05,
19267,2739,0.16,0,2,0,0,0,0,1,0,0,0.08,5.84E-05,1369.5
19268,2240,0.16,0,2,0,0,0,0,0,0,0,0.08,7.14E-05,1120
19269,3868,0.24,0,3,0,0,0,0,1,0,0,0.08,6.20E-05,1289.333333
19270,3768,0.238734,0,3,0,0,0,0,1,0,0,0.079578,6.34E-05,1256
19271,3868,0.23621,0,3,0,0,0,0,1,0,0,0.078736667,6.11E-05,1289.333333
19272,2699,0.138031,0,3,0,0,0,0,1,0,0,0.046010333,5.11E-05,899.6666667
19273,2126,0.2,0,1,0,0,0,1,1,1,1,0.2,9.41E-05,2126
19274,3229,0.197323,0,2,0,0,0,0,1,0,0,0.0986615,6.11E-05,1614.5
19275,3768,0.14,0,3,0,0,0,0,1,0,0,0.046666667,3.72E-05,1256
19276,,0.162049,0,3,0,0,0,0,1,0,0,0.054016333,,
19277,3229,0.132627,0,2,0,0,0,0,1,0,0,0.0663135,4.11E-05,1614.5
19278,3882,0.25,0,5,0,0,0,0,1,0,0,0.05,6.44E-05,776.4
19279,3229,0.244656,0,2,0,0,0,0,1,1,0,0.122328,7.58E-05,1614.5
19280,3230,0.14,0,3,0,0,0,1,1,0,0,0.046666667,4.33E-05,1076.666667
19281,3768,0.14,0,3,0,0,0,0,1,0,0,0.046666667,3.72E-05,1256
19282,2547,0.14,0,1,0,0,0,0,1,0,0,0.14,5.50E-05,2547
19283,4568,0.2,0,6,0,1,0,0,0,0,0,0.033333333,4.38E-05,761.3333333
19284,2739,0.2,0,2,0,0,0,0,1,0,0,0.1,7.30E-05,1369.5
19285,3315,0.12,0,2,0,0,0,0,1,0,0,0.06,3.62E-05,1657.5
19286,1777,0.12,0,1,0,0,0,0,1,0,0,0.12,6.75E-05,1777
19287,2644,0.17,0,3,0,0,0,0,0,0,0,0.056666667,6.43E-05,881.3333333
19288,3278,0.17,0,2,0,0,0,0,1,0,0,0.085,5.19E-05,1639
19289,2770,0.12,0,2,0,0,0,0,1,0,0,0.06,4.33E-05,1385
19290,4000,0.12,0,3,0,1,0,0,0,0,0,0.04,3.00E-05,1333.333333
19291,3229,0.141827,0,2,0,0,0,0,1,0,0,0.0709135,4.39E-05,1614.5
19292,3229,0.12,0,2,0,0,0,0,1,0,0,0.06,3.72E-05,1614.5
19293,1721,0.121955,0,1,0,0,0,0,0,0,0,0.121955,7.09E-05,1721
19294,2518,0.121331,0,1,0,0,0,0,1,0,0,0.121331,4.82E-05,2518
19295,2207,0.120962,0,2,0,0,0,0,0,0,0,0.060481,5.48E-05,1103.5
19296,4200,0.12,0,2,0,1,0,0,1,0,0,0.06,2.86E-05,2100
19297,3229,0.12,0,2,0,0,0,0,1,0,0,0.06,3.72E-05,1614.5
19298,2207,0.12,0,2,0,0,0,0,0,0,0,0.06,5.44E-05,1103.5
19299,2739,0.17,0,2,0,0,0,0,1,0,0,0.085,6.21E-05,1369.5
19300,3230,0.17,0,3,0,0,0,0,1,0,0,0.056666667,5.26E-05,1076.666667
19301,3825,0.17,0,3,0,0,0,0,1,0,0,0.056666667,4.44E-05,1275
19302,3278,0.17,0,2,0,0,0,0,1,0,0,0.085,5.19E-05,1639
19303,3315,0.17,0,2,0,0,0,0,1,1,0,0.085,5.13E-05,1657.5
19304,3229,0.105539,0,2,0,0,0,0,1,0,0,0.0527695,3.27E-05,1614.5
19305,3229,0.146949,0,2,0,0,0,0,1,0,0,0.0734745,4.55E-05,1614.5
19306,3768,0.146801,0,3,0,0,0,0,1,0,0,0.048933667,3.90E-05,1256
19307,2547,0.145652,0,1,0,0,0,0,1,0,0,0.145652,5.72E-05,2547
19308,2518,0.11,0,1,0,0,0,1,1,0,0,0.11,4.37E-05,2518
19309,2266,0.126186,0,2,0,0,0,0,0,1,0,0.063093,5.57E-05,1133
19310,3229,0.1258,0,2,0,0,0,0,1,0,0,0.0629,3.90E-05,1614.5
19311,4980,0.125,0,6,0,0,0,0,1,0,0,0.020833333,2.51E-05,830
19312,3229,0.122769,0,2,0,0,0,0,1,0,0,0.0613845,3.80E-05,1614.5
19313,7000,0.15,0,1,0,0,0,0,1,0,0,0.15,2.14E-05,7000
19314,2207,0.095898,0,2,0,0,0,0,0,0,0,0.047949,4.35E-05,1103.5
19315,2481,0.095809,0,1,0,0,0,0,1,0,0,0.095809,3.86E-05,2481
19316,15416,0.13,0,,0,0,0,0,1,0,0,,8.43E-06,
19317,3768,0.13,0,3,0,0,0,0,1,0,0,0.043333333,3.45E-05,1256
19318,3229,0.128781,0,2,0,0,0,0,1,0,0,0.0643905,3.99E-05,1614.5
19319,2481,0.1284,0,1,0,0,0,0,1,0,0,0.1284,5.18E-05,2481
19320,3229,0.11,0,2,0,0,0,0,1,0,0,0.055,3.41E-05,1614.5
19321,2207,0.11,0,2,0,0,0,0,0,0,0,0.055,4.98E-05,1103.5
19322,,0.11,0,1,0,0,0,0,1,0,0,0.11,,
19323,2873,0.11,0,2,0,0,0,0,0,0,0,0.055,3.83E-05,1436.5
19324,3229,0.094276,0,2,0,0,0,0,1,0,0,0.047138,2.92E-05,1614.5
19325,3229,0.15,0,2,0,0,0,0,1,0,0,0.075,4.65E-05,1614.5
19326,5000,0.15,0,2,0,1,0,0,0,0,0,0.075,3.00E-05,2500
19327,3229,0.13,0,2,0,0,0,0,1,0,0,0.065,4.03E-05,1614.5
19328,2192,0.13,0,2,0,0,0,0,1,0,0,0.065,5.93E-05,1096
19329,2313,0.13,0,2,0,0,0,1,1,0,0,0.065,5.62E-05,1156.5
19330,2481,0.083,0,1,0,0,0,0,1,0,0,0.083,3.35E-05,2481
19331,2150,0.082108,0,1,0,0,0,0,0,0,0,0.082108,3.82E-05,2150
19332,2768,0.11,0,2,0,0,0,0,1,0,0,0.055,3.97E-05,1384
19333,2481,0.11,0,1,0,0,0,0,1,0,0,0.11,4.43E-05,2481
19334,3229,0.085,0,2,0,0,0,0,1,0,0,0.0425,2.63E-05,1614.5
19335,2207,0.084087,0,2,0,0,0,0,0,0,0,0.0420435,3.81E-05,1103.5
19336,1600,0.1,0,2,0,1,0,0,0,0,0,0.05,6.25E-05,800
19337,4918,0.1,0,5,0,1,0,0,1,0,0,0.02,2.03E-05,983.6
19338,,0.099742,0,2,0,0,0,0,1,0,0,0.049871,,
19339,1695,0.099561,0,1,0,0,0,0,0,0,0,0.099561,5.87E-05,1695
19340,1650,0.13,0,1,0,0,0,0,1,0,0,0.13,7.88E-05,1650
19341,2251,0.13,0,1,0,1,0,0,1,0,0,0.13,5.78E-05,2251
19342,3229,0.086,0,2,0,0,0,0,1,0,0,0.043,2.66E-05,1614.5
19343,3229,0.113333,0,2,0,0,0,0,1,0,0,0.0566665,3.51E-05,1614.5
19344,3229,0.110399,0,2,0,0,0,0,1,0,0,0.0551995,3.42E-05,1614.5
19345,2873,0.072,0,2,0,0,0,0,0,0,0,0.036,2.51E-05,1436.5
19346,2313,0.1,0,2,0,0,0,0,1,0,0,0.05,4.32E-05,1156.5
19347,1540,0.074,0,1,0,0,0,0,0,0,0,0.074,4.81E-05,1540
19348,2126,0.072847,0,1,0,0,0,0,1,1,0,0.072847,3.43E-05,2126
19349,3229,0.087,0,2,0,0,0,0,1,0,0,0.0435,2.69E-05,1614.5
19350,1776,0.087,0,,0,0,0,0,0,1,0,,4.90E-05,
19351,4321,0.06,0,,0,0,0,0,1,0,0,,1.39E-05,
19352,1777,0.06,0,1,0,0,0,0,1,1,0,0.06,3.38E-05,1777
19353,,0.061,0,1,0,0,0,0,0,0,0,0.061,,
19354,2518,0.061,0,1,0,0,0,0,1,0,0,0.061,2.42E-05,2518
19355,2150,0.075674,0,1,0,0,0,0,0,0,0,0.075674,3.52E-05,2150
19356,2126,0.075,0,1,0,0,0,0,1,0,0,0.075,3.53E-05,2126
19357,1695,0.059,0,1,0,0,0,0,0,0,0,0.059,3.48E-05,1695
19358,2547,0.1,0,1,0,0,0,0,1,0,0,0.1,3.93E-05,2547
19359,4000,0.1,0,2,0,1,0,0,0,0,0,0.05,2.50E-05,2000
19360,1200,0.1,0,2,0,0,0,0,1,0,0,0.05,8.33E-05,600
19361,2481,0.062872,0,1,0,0,0,0,1,0,0,0.062872,2.53E-05,2481
19362,1743,0.062666,0,1,0,0,0,0,1,0,0,0.062666,3.60E-05,1743
19363,2768,0.05,0,2,0,0,0,0,1,0,0,0.025,1.81E-05,1384
19364,1777,0.05,0,1,0,0,0,0,1,1,0,0.05,2.81E-05,1777
19365,2481,0.04919,0,1,0,0,0,0,1,0,0,0.04919,1.98E-05,2481
19366,2954,0.07734,0,4,0,0,0,0,0,0,0,0.019335,2.62E-05,738.5
19367,1951,0.065,0,1,0,1,0,0,0,0,0,0.065,3.33E-05,1951
19368,2600,0.092,0,1,0,0,0,0,1,0,0,0.092,3.54E-05,2600
19369,2313,0.052,0,2,0,0,0,0,1,0,0,0.026,2.25E-05,1156.5
19370,2150,0.050559,0,1,0,0,0,0,0,0,0,0.050559,2.35E-05,2150
19371,2518,0.079,0,1,0,0,0,0,1,0,0,0.079,3.14E-05,2518
19372,2954,0.078436,0,4,0,0,0,0,0,0,0,0.019609,2.66E-05,738.5
19373,2269,0.033462,0,2,0,0,0,0,0,0,0,0.016731,1.47E-05,1134.5
19374,2207,0.066269,0,2,0,0,0,0,1,0,0,0.0331345,3.00E-05,1103.5
19375,1843,0.065,0,1,0,0,0,0,0,0,0,0.065,3.53E-05,1843
19376,2150,0.036294,0,1,0,0,0,0,0,0,0,0.036294,1.69E-05,2150
19377,2150,0.053,0,1,0,0,0,0,0,0,0,0.053,2.47E-05,2150
19378,2481,0.052,0,1,0,0,0,0,1,0,0,0.052,2.10E-05,2481
19379,1214,0.08,0,1,0,0,0,0,0,0,0,0.08,6.59E-05,1214
19380,2150,0.068,0,1,0,0,0,0,0,0,0,0.068,3.16E-05,2150
19381,1695,0.067,0,1,0,0,0,0,0,0,0,0.067,3.95E-05,1695
19382,39553,,,,,0,0,0,1,0,0,,,
19383,89014,,,,,0,0,0,1,0,0,,,
19384,2907,,,2,,0,0,0,0,0,1,,,1453.5
19385,49705,,,,,0,0,0,1,0,0,,,
19386,6242,,,,,0,0,0,1,0,0,,,
19387,74228,,,,,0,0,0,1,0,0,,,
19388,2005,0.040592,0,2,0,0,0,0,1,0,0,0.020296,2.02E-05,1002.5
19389,2126,0.04,0,1,0,0,0,0,1,0,0,0.04,1.88E-05,2126
19390,73485,,,,,0,0,0,1,0,0,,,
19391,3230,,,3,,0,0,0,1,0,0,,,1076.666667
19392,12769,,,,,0,0,0,1,0,0,,,
19393,2481,0.07,0,1,0,0,0,0,1,0,0,0.07,2.82E-05,2481
19394,2481,0.069,0,1,0,0,0,0,1,0,0,0.069,2.78E-05,2481
19395,1695,0.069,0,1,0,0,0,0,0,0,0,0.069,4.07E-05,1695
19396,2150,0.069,0,1,0,0,0,1,0,0,0,0.069,3.21E-05,2150
19397,30574,,,,,0,0,0,1,0,0,,,
19398,1214,0.056,0,1,0,0,0,0,1,1,0,0.056,4.61E-05,1214
19399,2547,0.056,0,1,0,0,0,0,1,0,0,0.056,2.20E-05,2547
19400,3315,0.055,0,2,0,0,0,0,1,1,0,0.0275,1.66E-05,1657.5
19401,6242,,,,,0,0,0,1,0,0,,,
19402,34415,,,,,0,0,0,1,0,0,,,
19403,65861,,,,,0,0,0,1,0,0,,,
19404,2126,0.043,0,1,0,0,0,0,1,1,0,0.043,2.02E-05,2126
19405,2150,0.042196,0,1,0,0,0,0,0,0,0,0.042196,1.96E-05,2150
19406,86786,,,,,0,0,0,1,0,0,,,
19407,100339,,,,,0,0,0,1,0,0,,,
19408,2126,0.057,0,1,0,0,0,0,1,0,0,0.057,2.68E-05,2126
19409,4000,0.057,0,1,0,1,0,0,1,0,0,0.057,1.43E-05,4000
19410,99717,,,,,1,0,0,1,0,0,,,
19411,75234,,,,,1,0,0,1,0,0,,,
19412,81560,,,,,1,0,0,1,0,0,,,
19413,31537,,,,,1,0,0,1,0,0,,,
19414,49705,,,,,0,0,0,1,0,0,,,
19415,22266,,,,,0,0,0,1,0,0,,,
19416,58268,,,,,0,0,0,1,0,0,,,
19417,23828,,,,,0,0,0,1,0,0,,,
19418,26247,,,,,0,0,0,1,0,0,,,
19419,4986,,,,,0,0,0,0,0,0,,,
19420,100339,,,,,0,0,0,1,0,0,,,
19421,7739,,,,,0,0,0,1,1,0,,,
19422,21629,,,,,0,0,0,0,0,0,,,
19423,100339,,,,,0,0,0,1,0,0,,,
19424,51008,,,,,0,0,0,1,0,0,,,
19425,2518,0.0015,0,1,0,0,0,0,1,0,0,0.0015,5.96E-07,2518
19426,48371,,,,,0,0,0,1,0,0,,,
19427,49441,,,,,0,0,0,1,0,0,,,
19428,14975,,,,,0,0,0,0,0,0,,,
19429,20000,,,,,0,0,0,1,0,0,,,
19430,3181,,,,,0,0,0,0,0,0,,,
19431,21168,,,,,0,0,0,1,0,0,,,
19432,68765,,,,,0,0,0,1,0,0,,,
19433,2547,,,1,,0,0,0,1,0,0,,,2547
19434,51008,,,,,0,0,0,1,0,0,,,
19435,30000,,,,,0,0,0,1,1,0,,,
19436,,0.046581,0,1,0,0,0,0,1,0,0,0.046581,,
19437,2269,0.046,0,2,0,0,0,0,0,0,0,0.023,2.03E-05,1134.5
19438,2481,0.046,0,1,0,0,0,0,1,1,0,0.046,1.85E-05,2481
19439,10402,,,,,0,0,0,0,0,0,,,
19440,2739,0.02,0,2,0,0,0,0,1,0,0,0.01,7.30E-06,1369.5
19441,7739,,,,,0,0,0,1,0,0,,,
19442,5071,,,,,0,0,0,0,0,0,,,
19443,11178,,,,,0,0,0,1,0,0,,,
19444,32735,,,,,0,0,0,1,0,0,,,
19445,82508,,,,,0,0,0,1,0,0,,,
19446,49705,,,,,0,0,0,1,0,0,,,
19447,6242,,,,,0,0,0,1,0,0,,,
19448,24181,,,,,1,0,0,1,0,0,,,
19449,2012,,,,,0,0,0,1,0,0,,,
19450,6063,,,,,0,0,0,0,0,0,,,
19451,7176,,,,,0,0,0,0,0,0,,,
19452,10148,,,,,0,0,0,1,0,0,,,
19453,4204,,,4,,0,0,0,1,0,0,,,1051
19454,54752,,,,,0,0,0,1,0,0,,,
19455,40000,,,1,,0,0,0,1,0,0,,,40000
19456,1248,0.025,0,1,0,0,0,0,0,0,0,0.025,2.00E-05,1248
19457,2507,0.02,0,3,0,0,0,0,1,0,0,0.006666667,7.98E-06,835.6666667
19458,28483,,,,,0,0,0,1,0,0,,,
19459,137526,,,,,1,0,0,1,0,0,,,
19460,3229,,,2,,0,0,0,1,0,0,,,1614.5
19461,69079,,,,,0,0,0,1,0,0,,,
19462,37909,,,,,0,0,0,1,0,0,,,
19463,18173,,,,,0,0,0,1,0,0,,,
