,Facility Size (sq Ft),"Revenue (US Dollars, million)","Net Income (US Dollars, million)",Total Employees,"Total Assets (US Dollars, million)",Owns Rents_Owns,Importer,Exporter,Manufacturing,Women Owned,Minority Owned,RevPerEm,RevPerSq,SqPerEm,LogRpE,LogRpF,LogFpE
12981,5462,1.3,0,9,0,1,0,0,0,0,0,0.144444444,0.000238008,606.8888889,0.113943352,0.030487725,3.737351696
12982,3160,1.3,0,10,0,1,0,0,1,0,0,0.13,0.000411392,316,0.109414397,0.032558154,3.360583508
12983,200000,88.364891,0,500,0,1,1,0,1,0,0,0.176729782,0.000441824,400,0.720887677,0.367151242,1.96346245
12984,160000,77.592,0,280,0,1,1,0,1,0,0,0.277114286,0.00048495,571.4285714,0.771761371,0.36313862,2.125252808
12985,11976,211.265809,0,1200,0,0,0,0,1,0,0,0.176054841,0.017640766,9.98,0.754926693,0.570046955,1.324323699
12986,85000,10,0,85,0,1,0,0,1,0,0,0.117647059,0.000117647,1000,0.516929853,0.202863667,2.548163801
12987,7939,9.772833,0,100,0,0,0,0,1,0,0,0.09772833,0.00123099,79.39,0.493942983,0.253866649,1.945678898
12988,15307,16.567031,0,32,0,1,0,1,1,0,0,0.517719719,0.001082317,478.34375,0.802919652,0.291344494,2.755911534
12989,80000,15.447266,0,70,0,1,1,1,1,0,0,0.220675229,0.000193091,1142.857143,0.642185693,0.242469877,2.648517421
12990,14265,15.096323,0,95,0,0,1,0,1,0,0,0.158908663,0.001058277,150.1578947,0.594707303,0.283773244,2.095713093
12991,10532,31.223332,0,110,0,0,1,0,1,1,0,0.283848473,0.002964616,95.74545455,0.730681297,0.371528954,1.96668736
12992,15083,43.796143,0,145,0,0,0,0,1,0,0,0.302042366,0.002903676,104.0206897,0.758395684,0.392830127,1.930594505
12993,7400,14.25885,0,55,0,1,0,0,1,0,0,0.259251818,0.001926872,134.5454545,0.660160396,0.298272263,2.213281215
12994,100000,18.08317,0,63,0,1,1,0,1,0,0,0.287034444,0.000180832,1587.301587,0.69609595,0.251454913,2.768273412
12995,60000,10.376599,0,45,0,1,0,0,1,0,0,0.230591089,0.000172943,1333.333333,0.611066154,0.212646059,2.873630278
12996,150000,5.275668,0,30,0,1,0,0,1,0,0,0.1758556,3.52E-05,5000,0.484307368,0.139541098,3.470714905
12997,12000,6.949785,0,35,0,1,0,0,1,0,0,0.198565286,0.000579149,342.8571429,0.541007528,0.206406952,2.621072217
12998,82245,11.543426,0,60,0,0,1,1,1,0,0,0.192390433,0.000140354,1370.75,0.595035552,0.216136532,2.753054034
12999,8018,2.594745,0,50,0,1,1,0,1,0,0,0.0518949,0.000323615,160.36,0.242505221,0.10606754,2.28632832
13000,6565,2.145155,0,12,0,0,0,0,1,0,0,0.178762917,0.000326756,547.0833333,0.297554339,0.086832145,3.426776346
13001,17500,3,0,15,0,0,0,0,1,1,0,0.2,0.000171429,1166.666667,0.396240625,0.112448026,3.523766825
13002,8838,2.920715,0,27,0,0,0,0,1,0,0,0.10817463,0.000330472,327.3333333,0.321657463,0.117954239,2.726968245
13003,8346,1.7,0,20,0,1,0,0,1,0,0,0.085,0.00020369,417.3,0.174289486,0.058765827,2.965830552
13004,11001,4.756279,0,48,0,0,1,0,1,0,0,0.099089146,0.00043235,229.1875,0.400703404,0.167581019,2.391102555
13005,10000,0.92,0,9,0,1,0,0,0,0,0,0.102222222,9.20E-05,1111.111111,-0.036212173,-0.009053043,4
13006,4051,0.76,0,8,0,1,0,0,0,0,0,0.095,0.000187608,506.375,-0.124901591,-0.033037935,3.780550759
13007,4800,3.580958,0,16,0,0,0,0,1,0,0,0.223809875,0.000746033,300,0.450241548,0.150492508,2.991787122
13008,26000,0.53,0,5,0,0,0,1,1,0,0,0.106,2.04E-05,5200,-0.35433231,-0.062452049,5.673669927
13009,5000,0.5,0,5,0,0,0,0,1,0,0,0.1,0.0001,1000,-0.386852807,-0.081382113,4.753536029
13010,13600,1.2,0,11,0,0,0,0,1,0,0,0.109090909,8.82E-05,1236.363636,0.073371592,0.0191558,3.830254578
13011,8585,0.4,0,7,0,1,0,0,1,0,0,0.057142857,4.66E-05,1226.428571,-0.440642698,-0.101160722,4.355867473
13012,4210,0.326484,0,4,0,0,0,0,1,0,0,0.081621,7.75E-05,1052.5,-0.69550638,-0.134133625,5.185175434
13013,3761,0.25,0,3,0,0,0,0,0,0,0,0.083333333,6.65E-05,1253.666667,-1,-0.168394101,5.938450296
13014,3320,0.27,0,2,0,0,0,0,1,1,0,0.135,8.13E-05,1660,-1.191806549,-0.161492172,7.379964839
13015,2845,0.21,0,5,0,0,0,0,0,1,0,0.042,7.38E-05,569,-0.871014093,-0.196225988,4.438831486
13016,3820,0.22,0,4,0,1,0,0,1,0,0,0.055,5.76E-05,955,-0.940780456,-0.18357501,5.124774083
13017,2772,0.22,0,2,0,0,0,0,1,0,0,0.11,7.94E-05,1386,-1.378218456,-0.191001108,7.215761595
13018,3136,0.37,0,5,0,0,0,0,1,0,0,0.074,0.000117985,627.2,-0.554902759,-0.123498808,4.493183108
13019,3270,0.286523,0,3,0,0,0,0,1,0,0,0.095507667,8.76E-05,1090,-0.901638571,-0.154455295,5.83753746
13020,2388,0.181,0,6,0,0,0,0,1,0,0,0.030166667,7.58E-05,398,-0.87838498,-0.219749521,3.997209983
13021,3773,0.22822,0,3,0,0,0,0,1,0,0,0.076073333,6.05E-05,1257.666667,-1.065751434,-0.179396837,5.940748192
13022,2195,0.223244,0,2,0,0,0,0,0,1,0,0.111622,0.000101706,1097.5,-1.364894559,-0.194892403,7.003323561
13023,2200,0.39,0,6,0,0,0,0,1,1,1,0.065,0.000177273,366.6666667,-0.483891068,-0.122347002,3.955070918
13024,12000,0.19,0,4,0,1,0,0,1,0,0,0.0475,1.58E-05,3000,-1.031870316,-0.17681156,5.835988985
13025,11000,0.3,0,5,0,1,0,1,1,0,0,0.06,2.73E-05,2200,-0.671950016,-0.129380831,5.19358246
13026,4000,0.3,0,4,0,1,0,0,0,0,0,0.075,7.50E-05,1000,-0.748070364,-0.145161032,5.15338279
13027,3904,0.16,0,2,0,0,0,0,1,0,0,0.08,4.10E-05,1952,-1.668087534,-0.221600402,7.527457168
13028,2772,0.195965,0,2,0,0,0,0,1,0,0,0.0979825,7.07E-05,1386,-1.483525375,-0.205595121,7.215761595
13029,3258,0.14,0,2,0,0,0,0,0,0,0,0.07,4.30E-05,1629,-1.789633046,-0.243064007,7.362805671
13030,3235,0.134629,0,3,0,0,0,0,1,0,0,0.044876333,4.16E-05,1078.333333,-1.446469443,-0.248117542,5.829774998
13031,2879,0.14,0,2,0,0,0,0,1,0,0,0.07,4.86E-05,1439.5,-1.789633046,-0.246837905,7.250235932
13032,2774,0.2,0,2,0,0,0,0,1,0,0,0.1,7.21E-05,1387,-1.464973521,-0.203005633,7.216418096
13033,2352,0.12,0,3,0,1,0,0,0,0,0,0.04,5.10E-05,784,-1.529446845,-0.273123498,5.599836172
13034,3234,0.166731,0,2,0,0,0,0,1,0,0,0.0833655,5.16E-05,1617,-1.630578469,-0.221664181,7.356075591
13035,2484,0.12,0,1,0,0,0,0,1,0,0,0.12,4.83E-05,2484,-3.058893689,-0.2712158,11.27844946
13036,3234,0.140354,0,2,0,0,0,0,1,0,0,0.070177,4.34E-05,1617,-1.787334346,-0.242973896,7.356075591
13037,4852,0.2,0,3,0,1,0,0,1,0,0,0.066666667,4.12E-05,1617.333333,-1.160964047,-0.1896324,6.122181918
13038,3283,0.17,0,2,0,0,0,0,1,0,0,0.085,5.18E-05,1641.5,-1.612904625,-0.218854322,7.369763656
13039,2803,0.102,0,3,0,0,0,0,0,1,0,0.034,3.64E-05,934.3333333,-1.646679471,-0.287560386,5.726378015
13040,3320,0.172072,0,2,0,0,0,0,1,0,0,0.086036,5.18E-05,1660,-1.601877481,-0.217057603,7.379964839
13041,2958,0.097,0,4,0,0,0,0,0,0,0,0.02425,3.28E-05,739.5,-1.449601928,-0.291912648,4.965875714
13042,2802,0.11,0,2,0,0,0,0,0,0,0,0.055,3.93E-05,1401,-2.00914821,-0.278061255,7.225559744
13043,2521,0.085,0,1,0,0,0,0,1,0,0,0.085,3.37E-05,2521,-3.556393349,-0.314731191,11.2997804
13044,1845,0.081919,0,1,0,0,0,0,0,0,0,0.081919,4.44E-05,1845,-3.609658086,-0.332705623,10.8494051
13045,2550,0.081,0,1,0,0,0,0,1,1,0,0.081,3.18E-05,2550,-3.625934282,-0.320417469,11.31628153
13046,2484,0.072664,0,1,0,0,0,0,1,0,0,0.072664,2.93E-05,2484,-3.782615405,-0.335384347,11.27844946
13047,3320,0.087,0,2,0,0,0,0,1,0,0,0.0435,2.62E-05,1660,-2.222665071,-0.301175564,7.379964839
13048,,0.070414,0,2,0,0,0,0,1,0,0,0.035207,,,-2.415195242,,
13049,3234,0.116866,0,2,0,0,0,0,1,0,0,0.058433,3.61E-05,1617,-1.954035397,-0.265635579,7.356075591
13050,,0.047612,0,3,0,0,0,0,0,0,0,0.015870667,,,-2.196265479,,
13051,1779,0.05048,0,1,0,0,0,0,1,1,0,0.05048,2.84E-05,1779,-4.308144279,-0.399018599,10.7968508
13052,23818,,,,,0,0,0,1,0,0,,,,,,
13053,1455,0.042,0,1,0,0,0,0,1,0,0,0.042,2.89E-05,1455,-4.573466862,-0.43528623,10.50680344
13054,2423,,,,,0,0,0,1,0,0,,,,,,
13055,1779,0.01,0,1,0,0,0,1,1,1,0,0.01,5.62E-06,1779,-6.64385619,-0.615351302,10.7968508
13056,1542,0.0012,0,1,0,0,0,0,0,0,0,0.0012,7.78E-07,1542,-9.702749879,-0.916167332,10.59058705
13057,75005,,,,,0,0,0,1,0,0,,,,,,
13058,65000,,,,,0,0,0,1,0,0,,,,,,
13059,142000,,,,,0,0,0,1,0,0,,,,,,
13060,13604,,,,,0,0,0,1,0,0,,,,,,
13061,15313,,,,,0,0,0,1,0,0,,,,,,
13062,180000,,,165,,0,1,1,1,0,0,,,1090.909091,,,2.367124616
13063,4515,,,,,0,0,0,1,0,0,,,,,,
13064,3518,,,,,0,0,0,1,0,0,,,,,,
13065,40645,,,,,0,0,0,1,0,0,,,,,,
13066,86203,,,,,0,0,0,1,0,0,,,,,,
13067,4746,1.528602,0,23,0,0,0,1,1,0,0,0.066460957,0.000322082,206.3478261,0.133526244,0.050130031,2.663597877
13068,2660,5.95307,0,35,0,1,0,0,1,0,0,0.170087714,0.002237996,76,0.497808741,0.226209566,2.200652916
13069,30000,31.21103,3.362491,136,0,0,0,0,1,1,1,0.229492868,0.001040368,220.5882353,0.699346524,0.333765385,2.095323705
13070,90000,46,0,200,0,0,0,0,1,0,0,0.23,0.000511111,450,0.721934994,0.33562302,2.151029433
13071,7200,14.122388,0,60,0,1,0,0,1,0,0,0.235373133,0.001961443,120,0.644087225,0.298109676,2.160571353
13072,70000,6.834907,0,25,0,0,0,0,1,0,0,0.27339628,9.76E-05,2800,0.58992815,0.172283946,3.42416205
13073,12000,2.153388,0,10,0,1,0,0,1,0,0,0.2153388,0.000179449,1200,0.319881533,0.081664008,3.917044266
13074,9000,1,0,8,0,1,0,0,1,0,0,0.125,0.000111111,1125,0,0,4.143854911
13075,5354,1,0,11,0,0,0,0,1,0,0,0.090909091,0.000186776,486.7272727,0,0,3.455099299
13076,32000,1.673695,0.08187,22,0,1,0,0,1,0,0,0.076077045,5.23E-05,1454.545455,0.164259195,0.049649028,3.308407054
13077,5218,0.94,0,10,0,0,0,0,1,0,0,0.094,0.000180146,521.8,-0.025804048,-0.007228545,3.569742834
13078,6418,3.46457,0.297265,24,0,0,0,0,0,0,0,0.144357083,0.000539821,267.4166667,0.38603183,0.141736981,2.723578758
13079,15000,3.447272,0,15,0,0,0,0,0,0,0,0.229818133,0.000229818,1000,0.446363784,0.128703019,3.46816872
13080,13500,3.652147,0,30,0,0,1,0,1,1,0,0.121738233,0.000270529,450,0.377204438,0.136199223,2.769505067
13081,10000,0.5,0,23,0,1,1,0,1,0,0,0.02173913,5.00E-05,434.7826087,-0.218104292,-0.075257499,2.898107101
13082,36400,0.5,0,16,0,0,0,0,1,0,0,0.03125,1.37E-05,2275,-0.244650542,-0.065999409,3.70685959
13083,10000,0.5,0,5,0,0,0,0,1,0,0,0.1,5.00E-05,2000,-0.386852807,-0.075257499,5.140388836
13084,4743,0.57,0,8,0,0,0,0,1,0,0,0.07125,0.000120177,592.875,-0.255831345,-0.06640958,3.85232589
13085,4295,0.41992,0,4,0,0,0,0,1,1,0,0.10498,9.78E-05,1073.75,-0.539126769,-0.103726193,5.197595241
13086,5394,0.45,0,7,0,0,0,0,1,0,0,0.064285714,8.34E-05,770.5714286,-0.384001031,-0.092924909,4.132379935
13087,4295,0.34062,0,4,0,0,0,0,1,0,0,0.085155,7.93E-05,1073.75,-0.66917014,-0.128746104,5.197595241
13088,2700,0.29,0,3,0,1,0,0,0,0,0,0.096666667,0.000107407,900,-0.892937597,-0.156672985,5.699371846
13089,3299,0.22211,0,2,0,0,0,0,1,0,0,0.111055,6.73E-05,1649.5,-1.369530033,-0.18571941,7.374189015
13090,1275,0.387013,0,1,0,0,0,0,1,0,0,0.387013,0.00030354,1275,-1.369546067,-0.132755786,10.31628153
13091,2710,0.23,0,5,0,0,0,0,0,0,0,0.046,8.49E-05,542,-0.820241776,-0.185924228,4.411699254
13092,15000,0.3,0,2,0,1,0,0,1,0,0,0.15,2.00E-05,7500,-1.095903274,-0.125207691,8.752683344
13093,2149,0.16,0,1,0,0,0,0,1,1,0,0.16,7.45E-05,2149,-2.64385619,-0.238842602,11.06944977
13094,3200,0.2,0,7,0,1,0,0,1,0,0,0.028571429,6.25E-05,457.1428571,-0.773976032,-0.199412296,3.881285397
13095,1800,0.2,0,6,0,1,0,0,0,0,0,0.033333333,0.000111111,300,-0.827087475,-0.214719352,3.85194658
13096,2534,0.14,0,1,0,0,0,0,1,0,0,0.14,5.52E-05,2534,-2.836501268,-0.250857955,11.30720081
13097,1400,0.24,0,5,0,1,0,0,1,0,0,0.048,0.000171429,280,-0.796488803,-0.197000488,4.043080358
13098,4746,0.2,0,5,0,0,0,0,1,1,0,0.04,4.21E-05,949.2,-0.898244402,-0.190127229,4.72443851
13099,3971,0.2,0,3,0,0,0,0,0,0,0,0.066666667,5.04E-05,1323.666667,-1.160964047,-0.194217685,5.977643323
13100,3299,0.12,0,2,0,0,1,1,1,0,0,0.06,3.64E-05,1649.5,-1.929947041,-0.261716514,7.374189015
13101,1100,0.2,0,2,0,1,0,0,0,1,0,0.1,0.000181818,550,-1.464973521,-0.229819059,6.374464887
13102,2534,0.103084,0,1,0,0,0,0,1,0,0,0.103084,4.07E-05,2534,-3.27810767,-0.28991328,11.30720081
13103,2534,0.1,0,1,0,0,0,0,1,0,0,0.1,3.95E-05,2534,-3.321928095,-0.293788724,11.30720081
13104,1778,0.11,0,1,0,0,0,0,0,0,0,0.11,6.19E-05,1778,-3.184424571,-0.29496229,10.79603961
13105,2305,0.11,0,1,0,0,0,0,1,0,0,0.11,4.77E-05,2305,-3.184424571,-0.285073186,11.17055104
13106,1527,0.098,0,1,0,0,0,0,0,0,0,0.098,6.42E-05,1527,-3.351074441,-0.316841999,10.57648435
13107,2828,0.11,0,2,0,0,0,0,1,0,0,0.055,3.89E-05,1414,-2.00914821,-0.277738095,7.233966986
13108,1615,0.11,0,2,0,0,0,0,0,0,0,0.055,6.81E-05,807.5,-2.00914821,-0.298801672,6.724019303
13109,1510,0.085,0,1,0,0,0,0,0,0,0,0.085,5.63E-05,1510,-3.556393349,-0.336769059,10.56033283
13110,2830,0.13,0,3,0,0,0,0,0,0,0,0.043333333,4.59E-05,943.3333333,-1.471708236,-0.256695095,5.733293169
13111,3299,0.112683,0,2,0,0,0,0,1,0,0,0.0563415,3.42E-05,1649.5,-1.987213082,-0.269482255,7.374189015
13112,3017,0.112136,0,4,0,0,0,0,0,0,0,0.028034,3.72E-05,754.25,-1.359507466,-0.273095092,4.978146828
13113,1800,0.072,0,4,0,1,0,0,0,0,0,0.018,4.00E-05,450,-1.634787611,-0.351020537,4.657242063
13114,2363,0.1,0,2,0,0,0,0,1,1,0,0.05,4.23E-05,1181.5,-2.095903274,-0.29643123,7.07045366
13115,2828,0.1,0,2,0,0,0,0,1,0,0,0.05,3.54E-05,1414,-2.095903274,-0.289730832,7.233966986
13116,2893,0.088,0,2,0,0,0,0,1,0,0,0.044,3.04E-05,1446.5,-2.212262224,-0.304943969,7.254651516
13117,1573,0.07,0,1,0,0,0,0,0,0,0,0.07,4.45E-05,1573,-3.836501268,-0.361276186,10.61930296
13118,3349,0.118079,0,2,0,0,0,0,1,0,0,0.0590395,3.53E-05,1674.5,-1.944636346,-0.263219764,7.387881199
13119,2534,0.074219,0,1,0,0,0,0,1,0,0,0.074219,2.93E-05,2534,-3.752067627,-0.331829928,11.30720081
13120,3550,0.06,0,2,0,0,0,0,0,0,0,0.03,1.69E-05,1775,-2.560876795,-0.344160608,7.44093523
13121,2172,0.061109,0,1,0,0,0,0,1,0,0,0.061109,2.81E-05,2172,-4.032471317,-0.363783583,11.08480839
13122,2172,0.059,0,1,0,0,0,0,1,0,0,0.059,2.72E-05,2172,-4.083141235,-0.368354697,11.08480839
13123,2572,0.077,0,1,0,0,0,0,1,0,0,0.077,2.99E-05,2572,-3.698997744,-0.326516364,11.32867493
13124,2830,0.05,0,2,0,0,0,0,1,1,0,0.025,1.77E-05,1415,-2.726833028,-0.376914974,7.234610492
13125,2363,0.05,0,2,0,0,0,0,1,0,0,0.025,2.12E-05,1181.5,-2.726833028,-0.385665922,7.07045366
13126,2534,0.037,0,1,0,0,0,0,1,0,0,0.037,1.46E-05,2534,-4.756330919,-0.420646188,11.30720081
13127,1275,0.036,0,1,0,0,0,0,0,1,0,0.036,2.82E-05,1275,-4.795859283,-0.464882552,10.31628153
13128,4417,0.08,0,4,0,0,0,0,1,0,0,0.02,1.81E-05,1104.25,-1.569323442,-0.300925014,5.214998321
13129,1815,0.038,0,1,0,0,0,1,1,1,0,0.038,2.09E-05,1815,-4.717856771,-0.435799377,10.82575383
13130,12440,,,,,0,0,0,1,0,0,,,,,,
13131,2196,0.042704,0,1,0,0,0,0,0,0,0,0.042704,1.94E-05,2196,-4.549484979,-0.409839056,11.10066234
13132,2534,0.057,0,1,0,0,0,0,1,0,0,0.057,2.25E-05,2534,-4.13289427,-0.365509938,11.30720081
13133,39305,,,,,0,0,0,1,0,0,,,,,,
13134,1732,0.044,0,1,0,0,0,0,0,0,0,0.044,2.54E-05,1732,-4.506352666,-0.418875178,10.75822321
13135,68590,,,,,0,0,0,1,0,0,,,,,,
13136,43568,,,,,0,0,0,1,0,0,,,,,,
13137,50000,,,,,0,0,0,1,0,0,,,,,,
13138,31094,,,,,0,0,0,1,0,0,,,,,,
13139,2240,1.4,0,41,0,0,0,0,0,0,0,0.034146341,0.000625,54.63414634,0.090021931,0.04361708,2.063914667
13140,1000,1.4,0,12,0,0,0,0,0,0,0,0.116666667,0.0014,83.33333333,0.13118085,0.048709345,2.693135153
13141,7438,1.4,0,16,0,0,0,0,1,0,0,0.0875,0.000188223,464.875,0.118759936,0.03774498,3.14637699
13142,5958,1.377303,0,10,0,0,0,0,1,0,0,0.1377303,0.000231169,595.8,0.133503428,0.036828024,3.625049948
13143,4402,1.5,0,12,0,0,0,0,1,0,0,0.125,0.000340754,366.8333333,0.158079187,0.048328258,3.270947334
13144,18000,1.3,0,15,0,0,1,0,1,0,0,0.086666667,7.22E-05,1200,0.094627906,0.026776981,3.533927322
13145,6108,1.3,0,16,0,0,0,0,1,0,0,0.08125,0.000212836,381.75,0.092603074,0.030096775,3.076843713
13146,6741,1.3,0,18,0,0,0,0,0,0,0,0.072222222,0.00019285,374.5,0.08910501,0.029760135,2.994106389
13147,7057,1.3,0,12,0,1,0,0,1,0,0,0.108333333,0.000184214,588.0833333,0.102288282,0.029606287,3.454951376
13148,5000,0.98,0,10,0,0,0,0,0,0,0,0.098,0.000196,500,-0.008425183,-0.002371991,3.551945445
13149,160000,200,0,250,0,0,1,0,1,0,0,0.8,0.00125,640,0.958892859,0.442155447,2.168678157
13150,16407,78.578717,0,300,0,0,0,0,1,0,0,0.261929057,0.004789341,54.69,0.764677864,0.449654048,1.700591526
13151,3000,72.696264,9.529704,240,0,1,0,0,0,0,0,0.3029011,0.024232088,12.5,0.781485631,0.535360132,1.459738194
13152,15944,210.256977,0,400,0,1,1,0,1,0,0,0.525642443,0.013187216,39.86,0.892286437,0.552694027,1.61443112
13153,9580,5.807501,0,58,0,1,0,0,1,0,0,0.100129328,0.000606211,165.1724138,0.431424697,0.191891272,2.248276809
13154,33600,6.487742,0.031111,32,0,1,0,0,1,0,0,0.202741938,0.000193088,1050,0.53479494,0.17941509,2.980769
13155,32000,8.903327,0,52,0,1,0,0,1,0,0,0.171217827,0.000278229,615.3846154,0.55069629,0.210770414,2.612777954
13156,24455,9.926491,0,120,0,1,1,0,1,0,0,0.082720758,0.000405908,203.7916667,0.478587841,0.227144995,2.10697066
13157,2000000,613.516388,0,2620,0,0,1,1,1,0,0,0.23416656,0.000306758,763.3587786,0.815519398,0.442439755,1.843232641
13158,21720,14.736842,0,115,0,1,1,1,1,0,0,0.128146452,0.000678492,188.8695652,0.565961833,0.269412542,2.100725635
13159,12721,30,0,280,0,0,0,0,1,0,0,0.107142857,0.002358305,45.43214286,0.603225157,0.359876625,1.676199885
13160,100000,27.87894,0,130,0,1,1,0,1,0,0,0.214453385,0.000278789,769.2307692,0.682612691,0.289055251,2.36153015
13161,118000,37.67847,0,135,0,1,1,1,1,0,0,0.279099778,0.000319309,874.0740741,0.73872253,0.310751168,2.377215615
13162,2330,35.01942,0,228,0,0,0,0,0,0,0,0.153593947,0.015029794,10.21929825,0.654413818,0.458611737,1.426945203
13163,55000,34.992168,0,125,0,1,0,0,1,0,0,0.279937344,0.000636221,440,0.735094507,0.325707325,2.256917333
13164,28356,32.542552,0,140,0,1,0,0,1,0,0,0.2324468,0.001147643,202.5428571,0.703721458,0.339674872,2.071750126
13165,79000,26.532517,5.728228,400,0,1,0,0,1,0,0,0.066331293,0.000335855,197.5,0.546945635,0.290707811,1.881427378
13166,42000,26.483604,0,99,0,1,1,0,1,0,0,0.267511152,0.000630562,424.2424242,0.711488543,0.307787228,2.311624645
13167,350000,47.122492,0,300,0,1,0,0,1,0,0,0.157074973,0.000134636,1166.666667,0.675079023,0.301805143,2.236804239
13168,115000,46.208461,0,200,0,1,0,0,1,0,0,0.231042305,0.000401813,575,0.72278758,0.328950978,2.197250132
13169,27600,18.505232,0,66,0,0,0,0,1,0,0,0.280382303,0.000670479,418.1818182,0.693999245,0.285368268,2.431942588
13170,26000,18.223322,0,180,0,1,0,0,1,0,0,0.101240678,0.000700897,144.4444444,0.55837335,0.285534577,1.955536717
13171,56000,61.861481,0,208,0,1,1,0,1,0,0,0.297410966,0.001104669,269.2307692,0.772115243,0.377285041,2.046503729
13172,4000,6.151141,0,30,0,0,0,0,0,0,0,0.205038033,0.001537785,133.3333333,0.529016995,0.219029023,2.415282628
13173,3000,5.527517,0,24,0,0,0,0,1,0,0,0.230313208,0.001842506,125,0.531160195,0.213547366,2.487317934
13174,120000,5.408082,0,50,0,1,1,0,1,0,0,0.10816164,4.51E-05,2400,0.429290274,0.144323117,2.974508057
13175,10732,5.295628,0,35,0,0,1,1,1,0,0,0.151303657,0.000493443,306.6285714,0.46515216,0.179601792,2.589908236
13176,50000,25.238886,0,70,0,1,0,0,1,0,0,0.360555514,0.000504778,714.2857143,0.757360626,0.298378194,2.538257293
13177,3900,25,0,15,0,0,0,0,0,0,0,1.666666667,0.006410256,260,1.160964047,0.38928289,2.982314602
13178,120000,23.113635,0.66435,255,0,0,0,0,1,0,0,0.090641706,0.000192614,470.5882353,0.566334033,0.26852128,2.10908436
13179,60000,22.8524,0,87,0,0,0,0,1,0,0,0.262671264,0.000380873,689.6551724,0.698865481,0.284405358,2.457286619
13180,80000,22.221038,0,40,0,0,1,0,1,0,0,0.55552595,0.000277763,2000,0.835055694,0.274676652,3.040140789
13181,13700,11.863506,0,75,0,1,0,0,1,0,0,0.15818008,0.000865949,182.6666667,0.571142754,0.259677451,2.19943145
13182,31000,6.735956,0,20,0,0,1,0,1,0,0,0.3367978,0.000217289,1550,0.626521822,0.184442781,3.396835693
13183,20000,2.4,0,20,0,1,0,0,1,0,0,0.12,0.00012,1000,0.287555357,0.088400044,3.252887031
13184,8571,2.9,0,20,0,1,0,0,1,0,0,0.145,0.00033835,428.55,0.349713546,0.117567835,2.974568221
13185,26000,2.795735,0.088023,20,0,0,0,0,1,0,0,0.13978675,0.000107528,1300,0.337686801,0.101132208,3.339062866
13186,3000,2.614613,0,26,0,0,0,0,0,0,0,0.100562038,0.000871538,115.3846154,0.29161519,0.120043963,2.429236608
13187,6343,2.234578,0,11,0,0,0,0,1,0,0,0.203143455,0.00035229,576.6363636,0.323574488,0.091838099,3.523314295
13188,26000,2.224277,0,15,0,1,1,1,1,0,0,0.148285133,8.55E-05,1733.333333,0.288334116,0.078638951,3.666556001
13189,26130,2.13,0,20,0,0,0,0,1,0,0,0.1065,8.15E-05,1306.5,0.248354872,0.074342142,3.340701068
13190,55000,13.2,0,60,0,1,0,0,1,0,0,0.22,0.00024,916.6666667,0.627656531,0.236389915,2.655174745
13191,10000,7.646449,0,15,0,0,0,0,0,0,0,0.509763267,0.000764645,666.6666667,0.733697479,0.220864949,3.321928095
13192,16000,1,0,10,0,0,0,0,1,0,0,0.1,6.25E-05,1600,0,0,4.037017009
13193,4000,1,0,16,0,0,0,0,1,0,0,0.0625,0.00025,250,0,0,2.927435612
13194,83000,3.89361,0.058015,25,0,1,0,0,1,0,0,0.1557444,4.69E-05,3320,0.41721807,0.120012823,3.476445757
13195,24968,3.876396,0,76,0,1,0,0,1,1,0,0.051005211,0.000155255,328.5263158,0.311916793,0.133813233,2.330986152
13196,6457,4.269073,0,30,0,0,0,0,0,0,0,0.142302433,0.000661154,215.2333333,0.422656411,0.165440548,2.554732901
13197,9051,4,0,30,0,0,0,0,1,0,0,0.133333333,0.00044194,301.7,0.403698173,0.152162285,2.653076434
13198,14000,3.872933,0,65,0,0,0,0,0,0,0,0.059583585,0.000276638,215.3846154,0.323179876,0.141828708,2.278663326
13199,16000,4.359683,0,26,0,1,0,0,1,0,0,0.167680115,0.00027248,615.3846154,0.446745215,0.152101965,2.937142946
13200,33732,8.046325,0.190718,57,0,0,0,0,1,0,0,0.141163596,0.000238537,591.7894737,0.513543833,0.199997604,2.567749921
13201,6185,7.718346,0,25,0,0,0,0,0,0,0,0.30873384,0.001247914,247.4,0.627237428,0.234092514,2.679442485
13202,3229,0.999572,0,17,0,0,0,0,1,0,0,0.058798353,0.000309561,189.9411765,-0.00014811,-5.30E-05,2.795463161
13203,37000,1.66672,-0.094432,18,0,0,0,0,1,1,1,0.092595556,4.50E-05,2055.555556,0.173499137,0.048566736,3.572386205
13204,5000,1.6,0,60,0,1,0,0,1,0,0,0.026666667,0.00032,83.33333333,0.114331805,0.055182925,2.07186926
13205,9900,1.6,0,40,0,1,0,0,1,0,0,0.04,0.000161616,247.5,0.126563756,0.05108574,2.477477176
13206,24000,3.215706,0,8,0,1,0,0,0,0,0,0.40196325,0.000133988,3000,0.531601067,0.11581093,4.590249542
13207,32544,3.1,0,,0,0,0,0,1,0,0,,9.53E-05,,,0.108889719,
13208,6402,0.94,0,10,0,1,0,0,1,0,0,0.094,0.000146829,640.2,-0.025804048,-0.007059884,3.655024396
13209,12000,1,0,9,0,1,0,0,1,0,0,0.111111111,8.33E-05,1333.333333,0,0,4.079181246
13210,2000,5,0,28,0,0,0,0,1,0,0,0.178571429,0.0025,71.42857143,0.477961544,0.211743003,2.25727196
